Address,Zip Code,Cuisine,Longitude,insertedAtTimestamp,Number of Reviews,Latitude,Open,Business_ID,Rating,Name
96 3rd Ave,10003,chinese,-73.9881,06/10/2019 16:06:04,208,40.73234,N/A,lgS9lE0Y9FhzT68zCj5QCw,3.5,Hunan Bistro
2 Pennsylvania Plz,10121,healthy,-73.992215,06/10/2019 16:14:01,1067,40.75007,N/A,urSuhjbH6DK2nvP08IESwA,4.5,The Cinnamon Snail
60 Greenpoint Ave,11222,italian,-73.958568,06/10/2019 16:15:13,1202,40.729546,N/A,pGr5QuQU7Ur5GHLvXbT8bw,4.5,Paulie Gee's
225 Liberty St,10281,vietnamese,-74.015304,06/10/2019 16:14:38,179,40.712455,N/A,_94vfFroevCsC4plhWnvjw,3.5,Num Pang Kitchen
7701 Broadway,07047,italian,-74.00231,06/10/2019 16:12:53,329,40.79789,N/A,D0LsGudLqLabXbhEPMkw6A,4.5,Aumm Aumm Pizzeria & Wine Bar
600 11th Ave,10036,chinese,-73.99695,06/10/2019 16:08:32,43,40.76234,N/A,3kq1_dUIPrA6BFTuX-M6mw,3.5,Jianbing Company
84 Court St,11201,italian,-73.991905,06/10/2019 15:37:31,300,40.691356,N/A,Gh69oBruvlEieK1FEFkvWg,4,Queen Italian Restaurant
7414 37th Rd,11372,indian,-73.8912814123575,06/10/2019 15:41:19,3,40.7473069226623,N/A,GNPne4Il-itbn2sLbvMo1g,5,Angel Indian Restaurant
26 S William St,10004,seafood,-74.0107793876969,06/10/2019 15:38:18,1115,40.7046213003984,N/A,kxykwx5qTWBhlMh18MQ82Q,4.5,Luke's Lobster FiDi
197 2nd Ave,10003,american,-73.98593,06/10/2019 16:01:33,28,40.73135,N/A,xSURTR_UnY3BDpMkezeNfA,4.5,Black Emperor Bar
150 Sylvan Ave,07632,korean,-73.956818,06/10/2019 15:39:31,170,40.870137,N/A,093cfHd4VSqyr5sSjdZmdQ,4,Mr BBQ
7414 37th Rd,11372,indian,-73.8909126,06/10/2019 16:19:30,1,40.7472948258,N/A,-KYNeaz5IVPMb3PzBL5Xtw,5,Angel Indian Restaurant
1670 3rd Ave,10128,pizza,-73.950798,06/10/2019 15:38:06,85,40.7837296,N/A,RDZsYPmmVkre6gptUp_iaQ,3.5,Zesty Pizzeria & Salumeria
1729 1st Av,10128,dessert,-73.94785,06/10/2019 16:15:11,256,40.77929,N/A,euO-c5OpErE3UJCAliC4Bw,4.5,Mellow Yellow
1266 Madison Ave,10128,dessert,-73.95681,06/10/2019 16:02:47,96,40.78385,N/A,oh7XgOSZWRr_T8TO6o9zMw,4,Noglu
244 Mulberry St,10012,american,-73.99576,06/10/2019 16:18:10,565,40.7229699,N/A,jzQNE09rRKz8Ou-bEdEY1Q,4,The Grey Dog - Nolita
123 Plaza Ctr,07094,dessert,-74.056854,06/10/2019 16:03:39,87,40.7910679,N/A,sYsUaY4QuDsnRJlNge-KDw,4.5,Georgie's Cafe
412 W 14th St,10014,dessert,-74.00624,06/10/2019 16:05:43,116,40.74115,N/A,8luFI6XwdopipGzC4EzSOw,4.5,Intersect by Lexus - NYC
3893 Broadway,10032,chinese,-73.9425,06/10/2019 14:46:03,49,40.83778,N/A,J2ks4DGmJ286xUI8WzlYeg,3,First Choice Chinese Kitchen
480 Malcolm X Blvd,10037,seafood,-73.9412841,06/10/2019 16:05:37,13,40.8131358,N/A,4mncqLAemWVvm4HtTZLMBg,4,Lenox Fishmarket
71 W 109th St,10025,indian,-73.96104,06/10/2019 15:39:10,6,40.80119,N/A,GN85BFt0L_HFYOd-VWgo5A,2,Chandni Sweets & Resturant
235 W 48th St,10036,dessert,-73.9860405711449,06/10/2019 15:40:10,52,40.7605998206394,N/A,uAYBJgCCLvywdT6GIf2xdg,4.5,Masseria Caffé & Bakery
954 Manhattan Ave,11222,japanese,-73.95422,06/10/2019 16:11:13,35,40.7319,N/A,L9SuMN3UsGipopWOe3pr9w,5,Chiko
2133 3rd Ave,10035,chinese,-73.939417,06/10/2019 15:38:52,12,40.798202,N/A,_fZQDgmasvWBtCTj9583lg,4,Wok Express
28 W Putnam Ave,06830,brunch,-73.62742,06/10/2019 15:12:28,114,41.0303,N/A,jqpjN_xTdzjURrctAJejuA,3.5,Blackstones Steakhouse
1053 Saint Nicholas Ave,10032,chinese,-73.9403464,06/10/2019 15:00:58,12,40.836826,N/A,r8AGzqQszraYuu--FQ7nHA,3.5,King House
745 7th Ave,10019,vietnamese,-73.98331,06/10/2019 15:39:09,65,40.76071,N/A,J0yOOkEpsrcyQ54pR8laLg,3,Hale and Hearty Soups
134 E 27th St,10010,chinese,-73.98271,06/10/2019 15:05:21,204,40.74183,N/A,WRPJeH3goSpj5ke3Pkrnfw,4.5,Burp Bowl Cafe
8140 Broadway,11373,vietnamese,-73.883034010715,06/10/2019 16:21:35,232,40.742890245749,N/A,PPQSf_1JWkbjFHi1S0nSNA,4.5,Lamoon
4220 30th Ave,11103,mexican,-73.9129028,06/10/2019 16:20:16,358,40.7625999,N/A,jzVv_21473lAMYXIhVbuTA,4,De Mole Astoria
200 W 44th St,10036,italian,-73.9866844540098,06/10/2019 15:07:26,3600,40.7574955824307,N/A,22nKUyCIbpnzR6R3_g1ptQ,4,Carmine's Italian Restaurant - Times Square
37 Orchard St,10002,dessert,-73.9914940147472,06/10/2019 15:45:01,285,40.7158246143014,N/A,KxK58KNpMw9A-gnysr6I5w,4.5,Sam's Fried Ice Cream
239 E 53rd St,10022,dessert,-73.96782,06/10/2019 16:05:48,94,40.75714,N/A,0uyNyorc1m-W0R4zd-wvhQ,4.5,Beard Papa's
145 E 49th St,10017,pizza,-73.9718742367706,06/10/2019 16:11:29,60,40.755541483222,N/A,1XK53gaHMFQIA4VW3B6k1Q,4,Abaita
251 E 110th St,10029,dessert,-73.9409249,06/10/2019 16:08:06,5,40.793583,N/A,s3oUhyoUY8SF34iCHFLxXg,5,Tastings NYC
18 E 16th St,10003,dessert,-73.99181,06/10/2019 16:03:40,946,40.73661,N/A,mU23NlQfn1R9OhA6WMe_xg,4.5,Breads Bakery
586 Newark Ave,07306,chinese,-74.0569,06/10/2019 16:13:04,73,40.73237,N/A,4WyXnioHqTIcaFFN_TS1Vw,4,Ling Long Xuan Restaurant
75 9th Ave,10011,korean,-74.00466,06/10/2019 15:40:30,550,40.74222,N/A,0FOE_TW-91b9wN661lZMyQ,3.5,mokbar
128 Washington St,07030,chinese,-74.03092,06/10/2019 16:02:53,252,40.73846,N/A,a2sxaQooPmq9r7Cc-Umunw,3.5,Precious Chinese Cuisine
419 E 74th St,10021,brunch,-73.9540719,06/10/2019 16:14:03,74,40.7688743,N/A,pt2dPccf1W10dQT-YatNyA,4.5,Inès
1185 Avenue Of The Americas Plz,10036,indian,-73.9824244,06/10/2019 16:21:45,497,40.7578756,N/A,tN37MOvqzrmpU0h0PfoDmw,3.5,Utsav
236 Pavonia Ave,07302,italian,-74.0439375500829,06/10/2019 15:42:47,282,40.7276548852554,N/A,rGQIi-BaMwwWvd_J4hOO5A,4,GP's Restaurant
180 Bleecker St,10012,thai,-74.0009501203895,06/10/2019 16:19:09,266,40.7289399955423,N/A,zqyGYIiCXL1Hz8KVZxbylQ,4,Hello Saigon
99 Park Ave,10016,american,-73.9783999,06/10/2019 15:07:57,723,40.75031,N/A,LHxZgTddXIp_S1sL3nNG9w,4,Park Avenue Tavern
306 E 81st St,10028,italian,-73.9537163,06/10/2019 16:02:07,71,40.7742854,N/A,vAMKgIUWCrYxjfhceCCNAQ,4,Sandro's
111 MacDougal St,10012,pizza,-74.0007890374328,06/10/2019 16:20:50,863,40.7298659578295,N/A,DFUuirJoXNeDz4W2bxrMYA,3.5,Artichoke Basille's Pizza
324 5th Ave,11215,brunch,-73.98332,06/10/2019 16:21:03,897,40.67297,N/A,IZw7SfYpvXMFLErXBMDKVQ,4,Stone Park Cafe
309 E Houston St,10002,dessert,-73.983519,06/10/2019 15:40:43,320,40.721047,N/A,htXRzg3a3jMQt3mg_zM-yQ,4.5,Wowfulls
2013 Lemoine Ave,07024,korean,-73.9698527,06/10/2019 16:21:18,291,40.8518601,N/A,k3zGo29AJQA8PrDo5mEi7A,3.5,Myung Dong Noodle House
8921 Old River Rd,07047,pizza,-73.9934416639218,06/10/2019 16:11:28,625,40.8048834508642,N/A,WNOUPEZ6J8SZVSaK6Q3e-A,4.5,Porto By Antonio - Wood Burning Pizza & Pasta
568 Myrtle Ave,11205,mexican,-73.9616331,06/10/2019 16:13:14,212,40.6937857,N/A,fJXCMGOhaS6rKGjoGldSSQ,4,Taqueria Tepango
123 Madison St,10002,american,-73.994,06/10/2019 16:03:01,66,40.71244,N/A,_EBQhV-UQ7NoV66uXYH0dw,4.5,Golden Diner
191A Court St,11201,seafood,-73.993148,06/10/2019 15:42:35,86,40.687473,N/A,hudzJdIGMoXmxBO0KsJiFQ,4,Fish Tales
960 McLean Ave,10704,american,-73.8658376068544,06/10/2019 16:04:12,81,40.903261526,N/A,OrUIvcAekhUaHMXCin1eqg,4,Heritage Bar & Restaurant
42 E 20th St,10003,american,-73.988417,06/10/2019 15:13:24,2821,40.738527,N/A,veq1Bl1DW3UWMekZJUsG1Q,4.5,Gramercy Tavern
1622 Bronxdale Ave,10462,healthy,-73.8575445,06/10/2019 14:46:50,4,40.8441476,N/A,Zu0R5ITIxdCKYMixmidbaw,5,HealthyHolic Fitness Cafe
45-12 23rd St,11101,indian,-73.94573,06/10/2019 16:12:31,125,40.74659,N/A,EgxnURDBkeKXV9rKzHrJLA,3.5,Aanchal Indian Restaurant & Bar
60 University Pl,10003,dessert,-73.9938826429885,06/10/2019 16:19:44,884,40.7328781769148,N/A,szW5qGJZEmjEf_70tu5XUA,4,Amorino Gelato
118 W 3rd St,10012,japanese,-74.00037,06/10/2019 16:18:20,363,40.73046,N/A,njmOPpVZxIseG262NPfspA,4,Miyabi Sushi & Asian Cusine
1 Van Der Donck St,10701,seafood,-73.9030746563,06/10/2019 16:05:42,287,40.935285995,N/A,fTdIZM9k0lyUZUckS31X7Q,3,Dolphin Restaurant
204 Grand St,11211,italian,-73.96044921875,06/10/2019 16:12:58,294,40.7139015197754,N/A,15d_Y6TVOQFD2KRVkxuAjw,4,Baci & Abbracci
1086 Southern Blvd,10459,healthy,-73.89172,06/10/2019 16:16:12,2,40.82586,N/A,fRDfNS02495-0-1iG_LLrA,5,The Juicer shack
51 Astor Pl,10003,healthy,-73.9901293,06/10/2019 16:01:41,118,40.730139,N/A,HYCnQ1-b9NkzVTzuo5vxvQ,4,Bluestone Lane
414 Grand St,07302,seafood,-74.0529,06/10/2019 16:19:40,50,40.71834,N/A,_7jEITBmNIMD73_ni89MaQ,4,KPOT Korean BBQ & Hot Pot
34-56 33rd St,11106,brunch,-73.9268931,06/10/2019 16:02:28,90,40.7576608,N/A,tM3Zj_Cp3A8yKKywPKieIw,4.5,Menú
170 E 81st St,10028,italian,-73.95689,06/10/2019 16:02:05,132,40.77574,N/A,CygcAgexrpJGY8iWp7QqnA,4,Antonucci Cafe
11 E 7th St,10003,chinese,-73.989841,06/10/2019 15:07:35,228,40.728886,N/A,DOa_Hm5HHT99GOvlhbydaQ,4,Le Sia
113 Lexington Ave,10016,indian,-73.98237,06/10/2019 16:21:45,295,40.7424,N/A,lIXVm16VchbDXOf7v4hxMA,3.5,Haandi
1443 York Ave,10075,pizza,-73.95172,06/10/2019 14:59:36,244,40.7699799,N/A,6KHaB_aK7KvB15G0GpML-A,3.5,Gotham Pizza
595 River Rd,07020,japanese,-73.9801246070119,06/10/2019 15:05:50,1572,40.8158107608922,N/A,JUPxlDVMxuRSsqMcH6RCVg,4.5,Mitsuwa Marketplace
43 Lincoln Rd,11225,american,-73.9613892462263,06/10/2019 16:08:44,116,40.6609148441096,N/A,mv4A3Yl90ZLONO03ksqRrg,4.5,Ix Restaurant
214 S Dean St,07631,dessert,-73.9793,06/10/2019 16:02:47,254,40.88738,N/A,erkZS1LauolrkacOI2HOUg,4.5,Balthazar Bakery
612 Vanderbilt Ave,11238,healthy,-73.96896,06/10/2019 16:16:13,50,40.678104,N/A,COe0KHg3YdO6gttH8yIccQ,4.5,American Vegan
324 Central Ave,07307,indian,-74.04902,06/10/2019 16:17:04,195,40.74595,N/A,O5MN8tijDGzJS8uin9zQ2Q,3.5,Chef Of India
124B Hester St,10003,dessert,-73.99471,06/10/2019 15:09:36,35,40.71697,N/A,AqBxeLhP5dDnLqmbpdRN-Q,4,Tea I Y
414 W Main St,06902,seafood,-73.55549,06/10/2019 15:12:41,30,41.04795,N/A,_F60FB-K6fuL_aBKrTU0Bw,3.5,Peking Chinese Restaurant
100 Stanton St,10002,dessert,-73.987934,06/10/2019 16:15:04,100,40.721372,N/A,m7XXpcFjQjjEd2YJeqplcw,4.5,Bonsai Kakigōri
824B Washington Ave,11238,vietnamese,-73.963134,06/10/2019 15:14:36,228,40.6732865,N/A,CPY7tIaJ8XaEEZ9n7xBvkw,4,Banh Mi Place
111 N 12th St,11249,pizza,-73.956678,06/10/2019 16:16:05,302,40.722121,N/A,fH8DkdRerw5LJ7fZZHRfeA,4,Leuca
102 Avenue C,10009,american,-73.9788588405229,06/10/2019 16:20:26,7,40.7238771589342,N/A,ts8AI4LsReeu_rMJ5-AeQg,5,Avenue C Restaurant
1349 Edward L Grant Hwy,10452,chinese,-73.9219349233008,06/10/2019 16:06:04,1,40.8405715194282,N/A,jgGcMVVg7CFwPmvWidaT6w,5,No.1 China Garden
181 Bleecker St,10012,chinese,-74.00072,06/10/2019 14:44:05,318,40.72915,N/A,0dDCDQz7DrKkSvu9h2hcQw,4.5,Chow House
7315 3rd Ave,11209,indian,-74.02709,06/10/2019 16:19:22,331,40.63234,N/A,k1XZsff99d2JyX_jLwCaAA,4,Taj Mahal Indian Restaurant
349 1st Ave,10010,thai,-73.9798079431057,06/10/2019 16:21:23,188,40.7352413982153,N/A,R7mKCkD9ZZfeec92GW7esQ,4,Bangkok 2 Thai
60-64 Sip Ave,07306,indian,-74.062018,06/10/2019 16:19:30,1,40.730639,N/A,ar6xYltYy8vLPIVfVsO6VA,4,Dream Spicy II
173 Ludlow St,10002,italian,-73.987714,06/10/2019 15:41:35,461,40.72184,N/A,VqnPcfqYltgxAkIuTaGkYg,4,Tre
48 W 27th St,10001,indian,-73.990359620218,06/10/2019 16:21:45,386,40.7450715521913,N/A,hKKDfUPcDX_c-RCWBMOr1w,4,Bombay Sandwich Co.
116 E 7th St,10009,dessert,-73.98447,06/10/2019 15:41:29,112,40.72634,N/A,f9xQH4lNAlU9yUYtFPm7sg,4,mochii
568 Metropolitan Ave,11211,thai,-73.949971,06/10/2019 16:01:50,134,40.71382,N/A,sDxRkhk9A2nDT2aKENsAww,3.5,Cheers Thai Restaurant
28-15 24th Ave,11102,pizza,-73.9164153,06/10/2019 16:02:22,105,40.7732423,N/A,j7K-Pevawo8PN3r0WyEE_g,4.5,Macoletta
361 Greenwich St,10013,italian,-74.01016,06/10/2019 16:17:33,30,40.71904,N/A,kMQ0IXs5mdjDeUvpWSHgRg,3.5,Il Mulino New York - Tribeca
48 E 12th St,10003,italian,-73.9916923,06/10/2019 16:17:33,533,40.7334346,N/A,CAGAWbPE8uPr2VVvEnv0ZA,4,Ribalta Pizza
17 Mott St,10013,chinese,-73.9988691693115,06/10/2019 16:06:05,1383,40.7142239034582,N/A,zubN8Ve-RyoljRZV4NRxEQ,3.5,Wo Hop
41 Kenmare St,10012,brunch,-73.99548,06/10/2019 15:43:20,97,40.72093,N/A,V81lasO1io2Qs6lNnOBn-g,4.5,Charley St
4206 Park Ave,07086,pizza,-74.0199860930443,06/10/2019 16:18:23,247,40.7753189653158,N/A,rDcXfsees9Yiz47MRRhI9g,4,Romano Pizza
130 E 29th St,10016,indian,-73.98175,06/10/2019 16:03:33,226,40.74305,N/A,7k2uvrFxOoBwV7c2m0UBNw,3.5,Curry Express
493 2nd Ave,10016,pizza,-73.97891,06/10/2019 16:01:38,81,40.74094,N/A,4ynvE-rkbh1FjAWmICD5gw,4,Joey Pepperoni's Pizza
197 1st Ave,10003,american,-73.983724,06/10/2019 16:13:25,2152,40.730212,N/A,bRPq-Nmct5bOuOtsu8fC7Q,3.5,S'MAC
5121 8th Ave,11220,chinese,-74.004509,06/10/2019 16:20:12,290,40.639996,N/A,2rqb2T5IS2D7A6UB5QwNKw,4,Yun Nan Flavor Garden
2026 Lexington Ave,10035,chinese,-73.93832,06/10/2019 15:02:57,1,40.80339,N/A,gABJfl51T0QXitBlXlVB4g,4,2026 China King
132 Greene Ave,11238,italian,-73.966629,06/10/2019 16:02:51,248,40.686412,N/A,4j_n7nPaZrp6_lEInZaA8Q,4,Aita
49 W 20th St,10011,japanese,-73.9937,06/10/2019 16:02:18,182,40.74094,N/A,M9NNvpKlOWLxJbSPDTe0Lg,4.5,Sushi by Bou Flatiron
34 West 32nd St,10001,korean,-73.98735,06/10/2019 16:21:13,136,40.74769,N/A,oE0gOeRyjDU6Me0zNAsz_Q,3.5,BARO by Chefs Society
155 8th Ave,10011,indian,-74.001106,06/10/2019 16:21:44,1,40.74218,N/A,KhzQ-9jzOLOtrKXSxoC-uw,5,Bombay Grill
242 E 50th St,10022,italian,-73.96913,06/10/2019 16:08:12,631,40.75502,N/A,3qIISjUYn1tbqHXi7nCLXg,4,Sofia Wine Bar
736 W 181st St,10033,pizza,-73.9375,06/10/2019 16:04:23,58,40.85056,N/A,Gis29CeO78xoaaoIL6BRKw,2.5,Domino's Pizza
428 Greenwich St,10013,japanese,-74.00986,06/10/2019 16:01:35,1,40.72241,N/A,_Rht6oJmkku0kJob-fMzNw,5,Sankaku Bar
279 Bedford Ave,11211,dessert,-73.9613115,06/10/2019 16:02:03,26,40.7142077,N/A,Ws1X-Wb-W9jwGL43Wylwng,4,Chocolat Michel Cluizel
5 Saint Marks Pl,10003,dessert,-73.9892562445462,06/10/2019 16:15:03,195,40.7294071469938,N/A,XyGpSrE6aUO45xctVCHfvg,4.5,Spot Dessert Bar
40-17 30th Ave,11103,mexican,-73.914523,06/10/2019 16:02:59,29,40.7638197,N/A,2jjxdN9FXWVdx6DEX83krQ,5,Hoja Santa
333 Palisade Ave,07307,mexican,-74.04693,06/10/2019 15:44:06,50,40.740255,N/A,C2e3m2KAXLTFpv6JDdoYeg,4,Mision Burrito
345 Park Ave S,10010,brunch,-73.9846396,06/10/2019 16:21:03,945,40.7418912,N/A,xkvv0n7jbl4Ra3Vm_jfxaA,4,Upland
623 Ridge Rd,07031,indian,-74.12641,06/10/2019 16:21:45,180,40.79841,N/A,ODpSYoZ8fkaX3UaDzBLhsg,4,Kamal Palace
90 University Pl,10003,japanese,-73.9931259,06/10/2019 16:18:20,124,40.733757,N/A,mZOsij0jxAUF3HM8rRMlFQ,3.5,Japonica
3100 47th Ave,11101,healthy,-73.9356750810203,06/10/2019 16:03:16,13,40.7428456221432,N/A,9aysIOu2zqCF71qw8LP0nA,4.5,Good Neighbor Queens
265 Glenville Rd,06831,dessert,-73.66439,06/10/2019 15:12:44,48,41.0386499,N/A,OemcKUmscOgLzFsdDuuWIw,4,Rebeccas
157 Ludlow St,10002,seafood,-73.9881407239426,06/10/2019 16:03:36,629,40.7209536656701,N/A,wcwftlB-61XG4ymGTR61aw,4,SakaMai
302 W 37th St,10018,italian,-73.99245,06/10/2019 16:10:37,321,40.75414,N/A,-Td-YEPTOUq2H3LRWgRxUw,4.5,Non Solo Piada
891 1st Ave,10022,american,-73.96623,06/10/2019 16:11:04,96,40.75407,N/A,Gc7OVEIs4HodL4hw9U3C3w,4,Copinette
33-09 36th Ave,11106,mexican,-73.927811292412,06/10/2019 16:17:57,363,40.7557171543477,N/A,AUyKmFjpaVLwc3awfUnqgQ,4.5,Chela & Garnacha
711 W 181st St,10033,mexican,-73.93643,06/10/2019 14:46:15,19,40.85052,N/A,gcxILajS1FP6WxzrCgefNQ,3,Con Sabor A Mexico
128 E 4th St,10003,indian,-73.987617,06/10/2019 16:21:45,128,40.725371,N/A,elLwg1PVFUEnoyKpzMP8DQ,4.5,Bali Kitchen
247 Smith St,11231,seafood,-73.99264,06/10/2019 16:12:37,9,40.68332,N/A,lQ87D3INFtCoGAuo715_jw,4,Mama Capri
187 Grand St,11211,korean,-73.9607,06/10/2019 16:18:53,185,40.71439,N/A,30pqvzHrCNmnodJCRyzrTg,4,Snacky
3409 Broadway,10031,pizza,-73.953838,06/10/2019 15:08:18,39,40.822491,N/A,49TSSzBpYcRTfyhbVDZHig,4,Olga's pizza
1 Colonial Pl,10528,italian,-73.7118,06/10/2019 14:36:11,39,40.96773,N/A,uwyb7USNdXewsvc7I-yevA,4,Emilio's Ristorante
385 Greenwich St,10013,dessert,-74.00996,06/10/2019 16:15:11,58,40.72021,N/A,3y_-DwmoM198umnZHSOmKQ,4,Yves
191 Greenpoint Ave,11222,korean,-73.95195,06/10/2019 16:14:14,44,40.73063,N/A,OMF0rN7FHM2KovR8hJVbKA,4,Kimchee Market
39 S Van Brunt St,07631,japanese,-73.9765897346638,06/10/2019 15:38:58,161,40.8930197731678,N/A,A2OkNFvMNyuaEgRx6wcobg,4,Ramen Azuma
378 3rd Ave,10016,italian,-73.98154,06/10/2019 16:15:13,317,40.74165,N/A,77llOAEwInvK-oC2AHZ4nQ,3.5,Coppola's East
1030 Amsterdam Ave,10025,dessert,-73.96365,06/10/2019 16:22:10,638,40.8035799,N/A,8Qe6g3Dv5NXN1Zq-egJk9w,4,Hungarian Pastry Shop
111 N 12th St,11249,dessert,-73.9571206359,06/10/2019 16:15:11,171,40.7222796349,N/A,RIHkQMeiqhxGyXo3j9iudQ,3.5,Mister Dips
253 W 55th St,10019,seafood,-73.98326,06/10/2019 16:10:17,311,40.76528,N/A,VzstANC68PM1BbyOcDXEtw,4,Donburiya
1413 York Ave,10301,healthy,-73.9524103614292,06/10/2019 16:02:25,124,40.7692020589518,N/A,Ih9Zh1eRwPowzufbGVXfoA,3.5,Green Bean Cafe
30-15 31st Ave,11106,dessert,-73.9236790957008,06/10/2019 16:05:43,184,40.7646102445833,N/A,YI49ybEJNLBbzwl5Qx2AMg,4.5,Cafe Boulis
632 Anderson Hill Rd,10577,seafood,-73.701778,06/10/2019 15:12:39,112,41.037936,N/A,xzSkjB50wl3q7XMxJMM9mg,3.5,Trattoria 632
31-09 23rd Ave,11105,italian,-73.9123089,06/10/2019 16:08:13,202,40.7741502,N/A,Yubu48l7he-qrNDSeAngbQ,4,Via Vai
63 5th Ave,11217,thai,-73.9772872924805,06/10/2019 16:16:42,721,40.6806411743164,N/A,LQ8ITaZIbaiQ8pHPOx5i6w,4,SkyIce Sweet & Savory
206 Thompson St,10012,american,-73.99938,06/10/2019 16:20:29,410,40.72863,N/A,NT2mKx3_kxO9tpjeP2Sv6Q,4,The Malt House
20A E 40th St,10016,healthy,-73.98059,06/10/2019 16:04:41,132,40.75157,N/A,3jlFf1aOHBxk_XwQmxhXOg,4,Between the Bread - Bryant Park
698 9th Ave,10036,vietnamese,-73.98961,06/10/2019 16:05:13,1204,40.762,N/A,JzD9nfJWHwnG-2Wk87muHg,3.5,Qi
330 Myrtle Ave,11205,thai,-73.97328,06/10/2019 16:12:10,64,40.69315,N/A,1sEr-BDi2LD6HH6K960pfQ,4.5,ACE Thai Kitchen
3111 Bainbridge Ave,10467,indian,-73.8795868679881,06/10/2019 16:12:31,86,40.8740694334906,N/A,YMMzKiyXHhltXIqy2sMiAA,4,Curry & Kebab
701 7th Ave,10036,american,-73.984164,06/10/2019 15:01:05,15,40.759149,N/A,0J0pAgS4VyFXTKQddFpBpA,4.5,701West
79 Chrystie St,10002,vietnamese,-73.99457,06/10/2019 16:19:17,1323,40.71735,N/A,X8ZS-dgiMIJvhwf9SaDnjw,4.5,Wah Fung No 1 Fast Food
95 S 5th St,11249,brunch,-73.9646924963509,06/10/2019 16:16:31,100,40.7117670177852,N/A,SWRz34fmNEDPcrngJMMo7Q,4.5,Butler
621 Hudson St,10014,italian,-74.0058052539825,06/10/2019 15:12:55,537,40.7378601855952,N/A,ZVa3-O6LMxZXSpKG0J1h-w,4,Piccolo Angolo Restaurant
27 Division St,10013,seafood,-73.9961364,06/10/2019 16:19:33,105,40.71397,N/A,rpLZDxivPeb9ZXqqgDPfpg,3.5,Sunshine Seafood Restaurant
66-36 Fresh Pond Rd,11385,mexican,-73.89798,06/10/2019 16:10:55,386,40.70785,N/A,QH3VbBAf7MlePoaipxT4pA,4,Taqueria Kermes
985 1st Ave,10022,pizza,-73.9644299,06/10/2019 16:11:29,88,40.75656,N/A,LrhaNrj_-eOXWOoHSUFiBg,3.5,Marinara Pizza
368 Myrtle Ave,11205,indian,-73.971435546875,06/10/2019 16:01:55,87,40.6930084228516,N/A,V4C5SzWmNkgPMjiCfEZ41g,3.5,Kinara II Indian Restaurant
125 Newark Ave,07302,italian,-74.0433197,06/10/2019 16:15:13,687,40.7200279,N/A,I8wk0uwL6R0RhSprSlPvNw,3.5,Roman Nose
9831 Metropolitan Ave,11375,italian,-73.8534774780273,06/10/2019 16:02:06,193,40.711109161377,N/A,hwR54p9AWwrOATd41l351w,4,Alberto Restaurant
433 Dekalb Ave,11205,thai,-73.96006,06/10/2019 16:14:24,126,40.69048,N/A,0fjab0vzFgIQ-FKzjFR7JQ,4,Dannee
209 4th Ave,11217,italian,-73.9827215,06/10/2019 16:10:39,200,40.6775302,N/A,pK-TQMe7SE_erplC9EWjUA,4.5,Bella Gioia
290 Hudson St,10013,italian,-74.00713,06/10/2019 16:17:41,65,40.72564,N/A,4YWAdkX4To7SGTRo-A_Wsw,4.5,Nonna Beppa Soho
192 Mercer St,10012,mexican,-73.9972339217213,06/10/2019 16:04:01,449,40.7261303289736,N/A,hrswGldQVdR9OJRtqp0TxA,3.5,Gonzalez y Gonzalez
49 Beach St,10013,pizza,-74.0091255,06/10/2019 15:37:41,76,40.720799,N/A,MTQpqHo-cCAPK7c9fd6zHw,4.5,Il Mattone
631 Grand St,11211,seafood,-73.94687,06/10/2019 16:14:57,49,40.71148,N/A,VFtmMSG0v5rwpNTFF5RASQ,4.5,Thompson Brooke
555 Theodore Fremd Ave,10580,mexican,-73.70333,06/10/2019 15:12:01,1,40.97053,N/A,QH-nd24Go8yHTJkGGoEyGg,1,Good To Go Gourmet
157 Stillwater Ave,06902,pizza,-73.552534,06/10/2019 15:12:13,9,41.052319,N/A,xDe8bzuaqFoTMLrcpxlNSw,3.5,Lucy's Pizza Parlor
4201 28th Ave,11103,italian,-73.911766,06/10/2019 16:05:55,231,40.764797,N/A,yETcEIV9G7qxdwPdbivCmQ,4.5,Piccola Venezia Restaurant
N/A,07660,dessert,-74.0203227102757,06/10/2019 16:15:04,3,40.8527224866179,N/A,bRryB8O7QK-4ieV9rXqe7g,4.5,The Brownie Bar
176 W 94th St,10025,dessert,-73.97098,06/10/2019 16:03:39,113,40.79251,N/A,ZJSgAwslpPKiJzhYBsEuBg,4,Screme Gelato Bar
125 Broad Ave,07650,dessert,-74.00025,06/10/2019 16:08:06,209,40.84523,N/A,1OUl9rSRujDqL3Hl32ZWxw,4,Cafe Mocha
540 A Willet Ave,10573,seafood,-73.6598411947489,06/10/2019 15:12:36,83,41.0125429183245,N/A,hSbRiZbcwatQVfjaqPkPHA,4.5,Appetit Bistro
263 Bedford Ave,11211,dessert,-73.9607515186071,06/10/2019 16:19:44,564,40.7148806028737,N/A,s1pJHjoce-IbHQiCe4mA3w,4.5,Martha's Country Bakery
251 E 13th St,10003,dessert,-73.9857388595245,06/10/2019 15:45:01,3289,40.7318893900159,N/A,RcqZmRj3mWiimohFnNA4Nw,3.5,Milk Bar East Village
2030 Third Ave,10029,chinese,-73.9421936,06/10/2019 16:13:08,11,40.7952288,N/A,cPbR1NvEQaxtoeFtTF5eOA,2.5,Dragon Town
