num,Name,Address,Postcode,Type,Latitude,Longitude,Category,Rating
489,Lower East Side Tenement Museum,103 Orchard Street,10002,Museum,40.718592,-73.990007,cultural_center,-1
490,"New York Theatre Workshop, Inc.",79 East 4th Street,10003,Theater,40.726483,-73.990096,cultural_center,-1
491,"Smack Mellon Studios, Inc.",92 Plymouth Street,11201,Visual Arts,40.703875,-73.9901,cultural_center,-1
492,"La Mama Experimental Theater Club, Inc.",74A East 4th Street,10003,Theater,40.726494,-73.990169,cultural_center,-1
493,Converging Arts Media Organization,57 Stanton Street,10002,Visual Arts,40.721976,-73.990259,cultural_center,-1
494,"Downtown Art Company, Inc.",70 East 4th Street,10003,Theater,40.726563,-73.990331,cultural_center,-1
495,"52nd Street Project, Inc.",789 Tenth Avenue,10019,Theater,40.766661,-73.990365,cultural_center,-1
496,"Big Apple Performing Arts, Inc.","676A 9th Avenue, Suite 405",10036,Music,40.761457,-73.990412,cultural_center,-1
497,"Gallery Players, Inc.",199 14th Street,11215,Theater,40.666966,-73.990448,cultural_center,-1
498,Loco7 Dance Puppet Theatre Company Incorporated,"69 East 4th Street, apt 4c",10003,Theater,40.726634,-73.99045,cultural_center,-1
499,"American Symphony Orchestra, Inc.",263 West 38th Street,10018,Music,40.75423,-73.990468,cultural_center,-1
500,Society for the Preservation and Encouragement of Barber Shop Quartet,"PO Box 522, Cooper Union Station",10276,Music,40.729365,-73.990486,cultural_center,-1
501,"Manhattan Art Program, Inc.","800 6th avenue, suite 11C",10010,Visual Arts,40.745342,-73.990487,cultural_center,-1
502,"Collapsable Giraffe, Inc.","251 Pacific Street, Apt. 25",11201,Theater,40.68835,-73.990499,cultural_center,-1
503,"RX Art, Inc.",208 Forsyth Street,10002,Visual Arts,40.722934,-73.990519,cultural_center,-1
504,"Stuttering Association for the Young, Inc.",247 W 37 Street,10018,Theater,40.753475,-73.990594,cultural_center,-1
505,"Workmens Circle/Arbeter Ring, Inc.",247 W 37 Street,10018,Music,40.753475,-73.990594,cultural_center,-1
506,"Teatro Circulo, Ltd.","65 East 4th Street, Apt. 11",10003,Theater,40.726695,-73.990594,cultural_center,-1
507,"Open Source Gallery, Inc.",257 17th street,11215,Visual Arts,40.663312,-73.990618,cultural_center,-1
508,eyeBLINK,"350 West 43rd Street, Apt. 32G",10036,Theater,40.758506,-73.990745,cultural_center,-1
509,"Martin Luther King, Jr. Concert Series, Inc.","32 Court Street, Ste. 607",11201,Music,40.693014,-73.990758,cultural_center,-1
510,"Seaside Summer Concert Series, Inc.","32 Court Street, Ste. 607",11201,Music,40.693014,-73.990758,cultural_center,-1
511,Works In Progress NYC,59 E. 4th Street,10003,Visual Arts,40.726785,-73.990807,cultural_center,-1
512,"Little Orchestra Society/Orpheon, Inc.","330 West 42nd Street, 12th Floor",10036,Music,40.757661,-73.990832,cultural_center,-1
513,"Mint Theater Company, Inc.",330 West 42nd Street,10036,Theater,40.757661,-73.990832,cultural_center,-1
514,"St. Luke's Chamber Ensemble, Inc.","330 West 42nd Street, 9th Floor",10036,Music,40.757661,-73.990832,cultural_center,-1
515,"Waterwell Productions, Inc.",330 West 42nd Street,10036,Theater,40.757661,-73.990832,cultural_center,-1
516,"American Place Theatre, Inc.","266 West 37th Street, 22nd Floor",10018,Theater,40.753632,-73.991009,cultural_center,-1
517,Kehila Kedosha Janina Synagogue and Museum,280 Broome Street,10002,Museum,40.718466,-73.991328,cultural_center,-1
518,id Theatre Inc,143 E. 8th Street,11218,Theater,40.730169,-73.991384,cultural_center,-1
519,"Indochina Sino-American Senior Citizen Center, Inc.","170 Forsyth St, 2nd Fl",10002,Visual Arts,40.721238,-73.991385,cultural_center,-1
520,"City Lights Youth Theatre, Inc.","630 Ninth Avenue, Suite 1411",10036,Theater,40.760038,-73.991449,cultural_center,-1
521,"Midtown Management Group, Inc.","630 Ninth Avenue, Ste. 802",10036,Theater,40.760038,-73.991449,cultural_center,-1
522,"Signature Theatre Company, Inc.","630 Ninth Avenue, Ste. 1106",10036,Theater,40.760038,-73.991449,cultural_center,-1
523,"Pulse Ensemble Theatre, Inc.","248 West 35th Street, 15th Floor",10001,Theater,40.75224,-73.99154,cultural_center,-1
524,"Melodia Women's Choir of NYC, Inc.","446 West 47th Street, Apt. 1B",10036,Music,40.762173,-73.991679,cultural_center,-1
525,"Fluid Motion Theater & Film, Inc.","109 West 27th Street, Ste. 9A",10001,Theater,40.745735,-73.991689,cultural_center,-1
526,"Glass Farm Ensemble, Inc.","109 West 27 Street, Apt. 5D",10001,Music,40.745735,-73.991689,cultural_center,-1
527,"Ryan Repertory Company, Inc.",2445 Bath Avenue,11214,Theater,40.594879,-73.991819,cultural_center,-1
528,"Actors Theatre Workshop, Inc.","145 W. 28th St., 3rd Floor",10001,Theater,40.746602,-73.991829,cultural_center,-1
529,September Concert Foundation,601 West 57th St #37D,10019,Music,40.77052,-73.99187,cultural_center,-1
530,"Clubbed Thumb, Inc.","440 Lafayette St, 4th Floor",10003,Theater,40.729327,-73.991907,cultural_center,-1
531,Musical Theatre Factory,440 Lafayette Street,10003,Theater,40.729327,-73.991907,cultural_center,-1
532,"InterSchool Orchestras of New York, Inc.",121 West 27th Street,10001,Music,40.745831,-73.991916,cultural_center,-1
533,"Sign of the Times Theater Company, Inc.","80 East 11th Street, Suite 301C",10003,Theater,40.73275,-73.992019,cultural_center,-1
534,Elizabeth Foundation for the Arts,"323 West 39th Street, 11th Floor",10018,Visual Arts,40.755707,-73.992045,cultural_center,-1
535,"Primary Stages Company, Inc.","307 West 38th Street, Ste. 1510",10018,Theater,40.754946,-73.992175,cultural_center,-1
536,New York Shakespeare Festival,425 Lafayette Street,10003,Theater,40.728932,-73.992218,cultural_center,-1
537,"American Modern Ensemble, Inc.","400 West 43rd Street, Ste. 39-S",10036,Music,40.759173,-73.992326,cultural_center,-1
538,"Cygnus Ensemble, Inc.","400 West 43rd Street, Apt. 11G",10036,Music,40.759173,-73.992326,cultural_center,-1
539,"New York City Players, Inc.","400 West 43rd Street, Apt. 27N",10036,Theater,40.759173,-73.992326,cultural_center,-1
540,Theater Breaking Through Barriers Corp.,"400 W. 43rd St., Apt. 43R",10036,Theater,40.759173,-73.992326,cultural_center,-1
541,"Asian American Women Artists Alliance, Inc.",136 15th Street,11215,Visual Arts,40.667018,-73.99234,cultural_center,-1
542,"Make Music New York, Inc.",419 Lafayette Street,10003,Music,40.728789,-73.992344,cultural_center,-1
543,Brooklyn Historical Society,128 Pierrepont Street,11201,Museum,40.69502,-73.992387,cultural_center,-1
544,"Alliance for the Development of Theatre Artists, Inc.","520 Eighth Ave., Suite 315",10018,Theater,40.753612,-73.992417,cultural_center,-1
545,"Alliance of Resident Theatres / New York, Inc.","520 Eighth Avenue, Suite 319",10018,Theater,40.753612,-73.992417,cultural_center,-1
546,"Fault Line Theatre, Inc.","520 8th Ave., Suite 318",10018,Theater,40.753612,-73.992417,cultural_center,-1
547,"Gingold Theatrical Group, Inc.",520 8th Avenue,10018,Theater,40.753612,-73.992417,cultural_center,-1
548,"Hourglass Group, Ltd.","520 Eighth Avenue, Suite 317a",10018,Theater,40.753612,-73.992417,cultural_center,-1
549,"Keen Theater Company, Inc.","520 8th Avenue, Ste. 328",10018,Theater,40.753612,-73.992417,cultural_center,-1
550,League of Professional Theatre Women,520 8th Avenue,10018,Theater,40.753612,-73.992417,cultural_center,-1
551,"MA-YI Filipino Theatre Ensemble, Inc.","520 Eighth Avenue, Suite #309",10018,Theater,40.753612,-73.992417,cultural_center,-1
552,"National Alliance for Musical Theatre, Inc.","520 Eighth Avenue, Ste. 301",10018,Theater,40.753612,-73.992417,cultural_center,-1
553,National Asian American Theater Festival,"520 8th Avenue, Ste. 308",10018,Theater,40.753612,-73.992417,cultural_center,-1
554,"National Asian American Theatre Co., Inc.","520 Eighth Avenue, Ste. 308",10018,Theater,40.753612,-73.992417,cultural_center,-1
555,Origin Theatre Company,520 Eighth Avenue,10018,Theater,40.753612,-73.992417,cultural_center,-1
556,"Pan Asian Repertory Theatre, Inc.","520 8th Avenue, Ste. 314",10018,Theater,40.753612,-73.992417,cultural_center,-1
557,"Playwrights Realm, Inc.",520 Eighth Avenue,10018,Theater,40.753612,-73.992417,cultural_center,-1
558,"Prospect Theater Company, Inc.","520 Eighth Avenue, Ste. 307, Third Floor",10018,Theater,40.753612,-73.992417,cultural_center,-1
559,"Reverie Productions, Inc.","520 Eighth Avenue, Ste. 317",10018,Theater,40.753612,-73.992417,cultural_center,-1
560,"Saratoga International Theater Institute, Inc.","520 Eighth Avenue, Ste. 310",10018,Theater,40.753612,-73.992417,cultural_center,-1
561,Scandinavian American Theater Company,520 8th Ave,10018,Theater,40.753612,-73.992417,cultural_center,-1
562,"Tectonic Theater Project, Inc.","520 Eighth Ave., #313",10018,Theater,40.753612,-73.992417,cultural_center,-1
563,"Theatre Communications Group, Inc.","520 Eighth Avenue, 24th Floor",10018,Theater,40.753612,-73.992417,cultural_center,-1
564,"Theatre Development Fund, Inc.","520 Eighth Avenue, Suite 801",10018,Theater,40.753612,-73.992417,cultural_center,-1
565,"Theatre Now New York, Inc.",520 Eighth Avenue,10036,Theater,40.753612,-73.992417,cultural_center,-1
566,Transport Group,520 Eighth Avenue,10018,Theater,40.753612,-73.992417,cultural_center,-1
567,"Working Theatre Company, Inc.","520 Eighth Avenue, Suite 303",10018,Theater,40.753612,-73.992417,cultural_center,-1
568,Fiji Theatre Company,"47 Great Jones Street, Sixth Floor",10012,Theater,40.726739,-73.992528,cultural_center,-1
569,"Ensemble Studio Theatre, Inc.",545 West 52nd Street,10019,Theater,40.766642,-73.992538,cultural_center,-1
570,"Medicine Show Theatre Ensemble, Inc.","549 West 52nd Street, Third Floor",10019,Theater,40.766669,-73.992603,cultural_center,-1
571,"New Dramatists, Inc.",424 West 44th Street,10036,Theater,40.760107,-73.992604,cultural_center,-1
572,"Lower East Side Printshop, Inc.","306 West 37th Street, 6th floor",10018,Visual Arts,40.754318,-73.99263,cultural_center,-1
573,"Hetrick-Martin Institute, Inc.",2 Astor Place,10003,Visual Arts,40.730038,-73.992632,cultural_center,-1
574,"Collaborative Arts Project 21, Inc.","18 West 18th Street,  6th Floor",10011,Theater,40.738859,-73.99266,cultural_center,-1
575,"Midori Foundation, Inc.","352 Seventh Avenue, Ste. 301",10001,Music,40.748208,-73.992663,cultural_center,-1
576,"Cliplight Theatre Company, Inc.","555 West 52nd Street, Apt. 806",10019,Theater,40.76671,-73.992697,cultural_center,-1
577,"Woodshed Collective, Inc.",366 union Street #4M,11231,Theater,40.681198,-73.992796,cultural_center,-1
578,"Plays for Living, Inc.","505 Eighth Avenue, Suite 1202",10018,Theater,40.753047,-73.99285,cultural_center,-1
579,"Concerts in Motion, Inc.",341 W38th Street,10018,Music,40.755237,-73.992864,cultural_center,-1
580,"T. Schreiber Studio, Inc.",151 West 26th Street,10001,Theater,40.745428,-73.992872,cultural_center,-1
581,Theatreworks/USA Corp.,151 West 26th Street,10001,Theater,40.745428,-73.992872,cultural_center,-1
582,"Interactive Drama for Education and Awareness in Schools, Inc.","98 4th Street, Ste. 305",11231,Theater,40.676625,-73.992966,cultural_center,-1
583,CUE Art Foundation,137 West 25th Street,10001,Visual Arts,40.744681,-73.99302,cultural_center,-1
584,"An Claidheamh Soluis, Inc.",553 West 51st Street,10019,Theater,40.766041,-73.993054,cultural_center,-1
585,"OPERA America, Inc.","330 Seventh Avenue, 16th floor",10001,Music,40.747549,-73.993143,cultural_center,-1
586,Rosie's Theater Kids,445 West 45th Street,10036,Theater,40.761177,-73.993156,cultural_center,-1
587,"American Lyric Theater Center, Inc.",410 West 42nd Street,10036,Music,40.758652,-73.993185,cultural_center,-1
588,"Epic Theatre Center, Inc.","410 West 42nd Street, #4E1",10036,Theater,40.758652,-73.993185,cultural_center,-1
589,"New Group, Inc.",410 West 42 Street,10036,Theater,40.758652,-73.993185,cultural_center,-1
590,"42nd Street Workshop, Inc.","312 West 36th Street, 4th Floor",10018,Theater,40.753755,-73.9932,cultural_center,-1
591,Abingdon Theatre Company,"312 West 36th Street, 6th Floor",10018,Theater,40.753755,-73.9932,cultural_center,-1
592,"Barrow Group, Inc.","312 West 36th Street, Apt. 4W",10018,Theater,40.753755,-73.9932,cultural_center,-1
593,Toy Museum of New York,"157 Montague Street, 2nd Floor",11201,Museum,40.694504,-73.993213,cultural_center,-1
594,New Museum of Contemporary Art,235 Bowery,10002,Museum,40.722424,-73.993225,cultural_center,-1
595,"PERFORMA, Inc.","100 West 23rd Street, Fifth Floor",10011,Visual Arts,40.743081,-73.993237,cultural_center,-1
596,"Terra Incognita, Inc.",7 East 14th Street,10003,Theater,40.735859,-73.993245,cultural_center,-1
597,Alchemy Theatre Company of Manhattan,412 West 42nd Street,10036,Theater,40.758682,-73.993254,cultural_center,-1
598,"Playwrights Horizons, Inc.",416 West 42nd Street,10036,Theater,40.758742,-73.993394,cultural_center,-1
599,Yeshiva University Museum,15 West 16th Street,10011,Museum,40.737677,-73.993454,cultural_center,-1
600,"Spiderwoman Theater Workshop, Inc.",333 DeGraw Street,11231,Theater,40.683108,-73.993546,cultural_center,-1
601,"Brooklyn Youth Chorus Academy, Inc.",179 Pacific Street,11201,Music,40.689281,-73.993549,cultural_center,-1
602,"Elder Craftsmen, Inc.","307 Seventh Avenue, Ste. 1401",10001,Visual Arts,40.746869,-73.993616,cultural_center,-1
603,"Electronic Music Foundation, Inc.",307 Seventh Ave Room 1402,10001,Music,40.746869,-73.993616,cultural_center,-1
604,"New York Festival of Song, Inc.",307 Seventh Avenue,10001,Music,40.746869,-73.993616,cultural_center,-1
605,New York Stage and Film Co.,214 West 29th Street,10001,Theater,40.748148,-73.993623,cultural_center,-1
606,Museum at Eldridge Street,12 Eldridge Street,10002,Museum,40.714733,-73.993713,cultural_center,-1
607,"Manhattan New Music Project, Inc.",243 West 30th Street,10001,Music,40.749018,-73.993731,cultural_center,-1
608,"National Association of Women Artists, Inc.","80 Fifth Avenue, Suite 1405",10011,Visual Arts,40.735807,-73.993772,cultural_center,-1
609,"Vertical Player Repertory, Ltd.",219 Court St,11201,Music,40.686566,-73.993863,cultural_center,-1
610,"White Box, Ltd.",329 Broome Street,10002,Visual Arts,40.719229,-73.9939,cultural_center,-1
611,"Art21, Inc.","231 West 29th Street, #706",10001,Visual Arts,40.748299,-73.993937,cultural_center,-1
612,"Manhattan Class Company, Inc.",231 West 29th Street,10001,Theater,40.748299,-73.993937,cultural_center,-1
613,"Theatre Lab, Inc.","357 West 36th Street, 3rd Floor",10018,Music,40.754151,-73.994077,cultural_center,-1
614,Mixteca Organization Inc,245 23rd St 2nd Floor,11215,Visual Arts,40.659942,-73.994096,cultural_center,-1
615,"Irish Repertory Theatre Company, Inc.",132 West 22nd Street,10011,Theater,40.74268,-73.99437,cultural_center,-1
616,"Mencius Society for the Arts, Inc.",243 Grand St. 2F,10002,Music,40.718321,-73.994408,cultural_center,-1
617,Double Decker Productions,484 W.43rd Street,10036,Theater,40.76009,-73.994502,cultural_center,-1
618,Xoregos Performing Company,"496 Ninth Avenue, Apt. 4-A",10018,Theater,40.755704,-73.994607,cultural_center,-1
619,Finland Center Foundation,47 Fifth Avenue,10003,Music,40.73435,-73.994808,cultural_center,-1
620,Salmagundi Club,47 Fifth Avenue,10003,Visual Arts,40.73435,-73.994808,cultural_center,-1
621,"Bargemusic, Ltd.",Fulton Ferry Landing,11201,Music,40.703178,-73.994879,cultural_center,-1
622,"ENSEMBLE MISE-EN, Inc.",24 Waverly Place  Rm 268,10003,Music,40.730398,-73.994938,cultural_center,-1
623,Creative Capital Foundation,65 Bleecker Street,10012,Visual Arts,40.726204,-73.995173,cultural_center,-1
624,"Blessed Unrest Theatre, Inc.","530 W. 45th Street, #4G",10036,Theater,40.762132,-73.995473,cultural_center,-1
625,"Aquila Theatre Company, Inc.",100 Washington Square East,10003,Theater,40.73054,-73.995706,cultural_center,-1
626,"Ascension Music Chorus and Orchestra, Inc.",12 West 11th Street,10011,Music,40.734328,-73.995775,cultural_center,-1
627,"Residency Unlimited, Inc.",360 Court St. unit #4,11231,Visual Arts,40.681983,-73.996095,cultural_center,-1
628,"Red Bull Theater, Inc.",191 SEVENTH AVENUE,10011,Theater,40.742949,-73.996467,cultural_center,-1
629,Shakespeare Society,191 7th Avenue,10011,Theater,40.742949,-73.996467,cultural_center,-1
630,"New Brooklyn Theater, Inc.",202 Baltic Street,11201,Theater,40.686918,-73.996564,cultural_center,-1
631,New School,66 West 12th Street,10011,Music,40.735506,-73.996576,cultural_center,-1
632,Grace Chorale of Brooklyn,254 Hicks Street,11201,Music,40.693706,-73.996596,cultural_center,-1
633,"New York Studio School of Drawing, Painting & Sculpture",8 West 8th Street,10011,Visual Arts,40.732437,-73.996803,cultural_center,-1
634,"Asia Art Archive in America, Inc.",43 Remsen Street (Garden Floor),11201,Visual Arts,40.694746,-73.996812,cultural_center,-1
635,New Perspectives Theatre Company,"456 West 37th Street, Ground Floor",10018,Theater,40.756099,-73.996856,cultural_center,-1
636,"Asian American Arts Centre, Inc.","26 Bowery, 3rd Floor",10013,Visual Arts,40.714906,-73.996909,cultural_center,-1
637,"New Federal Theatre, Inc.",543 West 42nd Street,10036,Theater,40.76028,-73.997,cultural_center,-1
638,"American Music Center, Inc.",322 8th Avenue,10001,Music,40.747294,-73.997023,cultural_center,-1
639,Stickball Printmedia Arts,"100 Bleecker Street, Apt. 8F",10012,Visual Arts,40.727153,-73.997124,cultural_center,-1
640,Museum of Comic and Cartoon Art,"594 Broadway, Ste. 401",10012,Museum,40.72496,-73.997157,cultural_center,-1
641,New York City Master Chorale,511 Avenue of the Americas,10011,Music,40.736875,-73.997203,cultural_center,-1
642,"Pearl Theatre Company, Inc.",555 West 42nd Street,10036,Theater,40.76037,-73.997213,cultural_center,-1
643,Italian American Museum,155 Mulberry Street,10013,Museum,40.71915,-73.997395,cultural_center,-1
644,"Keys to the Future Festival, Inc.","200 West 20th Street, Ste. 502",10011,Music,40.7424,-73.997441,cultural_center,-1
645,"Choral Chameleon, Inc.",199 Carroll Street,11231,Music,40.681472,-73.997963,cultural_center,-1
646,"Exit Art/The First World, Inc.","475 Tenth Avenue, 1st Floor",10018,Visual Arts,40.756154,-73.998018,cultural_center,-1
647,Manhattan Theatre Source Incorporated,177 MacDougal Street,10011,Theater,40.732783,-73.998142,cultural_center,-1
648,New York Neo-Futurists,219 West 19th Street,10011,Theater,40.741983,-73.998221,cultural_center,-1
649,New York City Community Chorus at Holy Apostles,"35 West 8th Street, Apt. 3R",10011,Music,40.733068,-73.99825,cultural_center,-1
650,Coyote REP Theatre Company,"360 W 28th St, Apt. 4A",10001,Theater,40.749479,-73.998318,cultural_center,-1
651,"S.E.M. Ensemble, Inc.",25 Columbia Place,11201,Music,40.693107,-73.998604,cultural_center,-1
652,Center for Italian Modern Art,421 Broome Street,10013,Museum,40.721252,-73.998662,cultural_center,-1
653,"Theater Talk Productions, Inc.","426 Broome Street, Apt. 5F",10013,Theater,40.721304,-73.998734,cultural_center,-1
654,Chelsea Symphony,245 Eighth Avenue,10011,Music,40.744901,-73.998784,cultural_center,-1
655,Polaris Productions Inc.,245 8th Avenue,10011,Theater,40.744901,-73.998784,cultural_center,-1
656,"Camera Club of New York, Inc.",126 Baxter Street,10013,Visual Arts,40.718142,-73.998954,cultural_center,-1
657,"CityArts, Inc.","525 Broadway, Ste. 700",10012,Visual Arts,40.722852,-73.998972,cultural_center,-1
658,Museum of Chinese in the Americas,"70 Mulberry Street, 2nd Floor",10013,Museum,40.716092,-73.999203,cultural_center,-1
659,Greater Chinatown Community Association,105 Mosco Street,10013,Music,40.714459,-73.999347,cultural_center,-1
660,Brooklyn Chamber Music Society,49 Cheever Place,11231,Music,40.685713,-73.999524,cultural_center,-1
661,Other Side Productions,"64 Seventh Avenue, #3B",10011,Theater,40.738659,-73.999617,cultural_center,-1
662,"Yangtze Repertory Theatre of America, Inc.","153 Centre Street, Suite 207",10013,Theater,40.717777,-74.000162,cultural_center,-1
663,Music from China,"170 Park Row, Apt. 12D",10038,Music,40.713139,-74.000231,cultural_center,-1
664,"NY Artists Unlimited, Inc.","212 West 14th Street, Ste. 2A",10011,Theater,40.738827,-74.000357,cultural_center,-1
665,"Recording Artists' Development, Inc.",17 Gay Street #8,10014,Music,40.733645,-74.000393,cultural_center,-1
666,"Brooklyn Theatre Arts Project, Inc.",1618 76th Street,11214,Theater,40.615389,-74.000936,cultural_center,-1
667,"Golden Fleece Theatre Company, Ltd.","70A Greenwich Avenue, Apt. 256",10011,Music,40.736395,-74.000985,cultural_center,-1
668,"Canopy Canopy Canopy, Inc.","264 Canal Street, Suite 3W",10013,Visual Arts,40.718752,-74.000996,cultural_center,-1
669,Richard Allen Center for Culture and Art,40 Peck Slip,10038,Theater,40.707712,-74.001508,cultural_center,-1
670,"Rattlestick Productions, Inc.",224 Waverly Place,10014,Theater,40.736027,-74.001855,cultural_center,-1
671,"AHL Foundation, Inc.","420 West 23rd Street, #7A",10011,Visual Arts,40.746836,-74.002162,cultural_center,-1
672,Independent Curators International,401 Broadway,10013,Visual Arts,40.71871,-74.002482,cultural_center,-1
673,"Soho Repertory Theatre, Inc.",401 Broadway,10013,Theater,40.71871,-74.002482,cultural_center,-1
674,"Location One, Inc.",26 Greene Street,10013,Visual Arts,40.721172,-74.002576,cultural_center,-1
675,"Drawing Center, Inc.",35 Wooster Street,10013,Museum,40.722292,-74.002731,cultural_center,-1
676,Access Theater,380 Broadway,10013,Theater,40.718112,-74.002958,cultural_center,-1
677,"Blue Coyote Theater Group, Inc.","380 Broadway, 4th Floor",10013,Theater,40.718112,-74.002958,cultural_center,-1
678,"Contemporary Art for America, Inc.","330 West 15th Street, Suite 5D",10011,Museum,40.740866,-74.003046,cultural_center,-1
679,Divaria Productions Inc,63 Thompson Street Apt 4D,10012,Music,40.724211,-74.0032,cultural_center,-1
680,Leslie-Lohman Museum of Gay and Lesbian Art,26 Wooster Street,10013,Museum,40.721705,-74.003204,cultural_center,-1
681,Artists Space,55 Walker Street,10013,Visual Arts,40.718952,-74.003268,cultural_center,-1
682,"Universal Theater Alliance, Inc.",100 Summit Street,11231,Theater,40.682186,-74.003324,cultural_center,-1
683,South Street Seaport Museum,12 Fulton Street,10038,Museum,40.706631,-74.003495,cultural_center,-1
684,Flux Factory,39-31 29th Street,11101,Visual Arts,40.660464,-74.003914,cultural_center,-1
685,Astoria Big Band,"161 Sixth Avenue, 14th floor",10013,Music,40.725677,-74.003976,cultural_center,-1
686,"Flying Fig Theater, Inc.","161 Sixth Avenue, 14th Floor",10013,Theater,40.725677,-74.003976,cultural_center,-1
687,Lindsay's Theatre,"161 Sixth Avenue, 14th Floor",10013,Theater,40.725677,-74.003976,cultural_center,-1
688,Michael Chekhov Theatre Company,"161 Sixth Avenue, 14th Floor",10013,Theater,40.725677,-74.003976,cultural_center,-1
689,Children's Theatre Company of New York,526 West 26th Street,10001,Theater,40.750094,-74.003999,cultural_center,-1
690,International Print Center New York,"526 West 26th Street, Room 824",10001,Visual Arts,40.750094,-74.003999,cultural_center,-1
691,"Visual AIDS for the Arts, Inc.","526 West 26th Street, Ste. 510",10001,Visual Arts,40.750094,-74.003999,cultural_center,-1
692,T.O.A.S.T.,50 White Street,10013,Visual Arts,40.718521,-74.004098,cultural_center,-1
693,Synagogue for the Arts,49 White Street,10013,Visual Arts,40.718526,-74.004156,cultural_center,-1
694,"Primary Information, Inc.",41 Grand Street,10013,Visual Arts,40.722575,-74.004174,cultural_center,-1
695,Lesbian & Gay Big Apple Corps,332 Bleecker Street,10014,Music,40.733529,-74.004352,cultural_center,-1
696,"TheaterTweed, Inc.","332 Bleecker Street, #G-36",10014,Theater,40.733529,-74.004352,cultural_center,-1
697,"stageFARM, Inc.",302A West 12th Street,10014,Theater,40.737539,-74.004561,cultural_center,-1
698,ApexArt Curatorial Program,291 Church Street,10013,Visual Arts,40.719084,-74.004654,cultural_center,-1
699,Atlantic Theater Company,"76 Ninth Avenue, Ste. 537",10011,Theater,40.741915,-74.004659,cultural_center,-1
700,"Ellen Beckerman & Company, Inc.","64 Fulton Street, Ste. 403",10038,Theater,40.708769,-74.005136,cultural_center,-1
701,"Drama League of New York, Inc.",32 Avenue of the Americas,10013,Theater,40.72008,-74.005184,cultural_center,-1
702,"Cherry Lane Alternative, Inc.",38 Commerce Street,10014,Theater,40.731451,-74.005203,cultural_center,-1
703,"Ontological-Hysteric Theater, Inc.",260 West Broadway,10013,Theater,40.720404,-74.00544,cultural_center,-1
704,"Performing Artservices, Inc.",260 West Broadway,10013,Theater,40.720404,-74.00544,cultural_center,-1
705,Dia Center for the Arts,"535 West 22nd Street, 4th Floor",10011,Visual Arts,40.747495,-74.005756,cultural_center,-1
706,"Printed Matter, Inc.",231 Eleventh Avenue,10001,Visual Arts,40.750489,-74.005858,cultural_center,-1
707,"Ripple Effect Artists, Inc.",601 W. 26th Street,10001,Theater,40.750934,-74.005955,cultural_center,-1
708,"globalFEST, Inc.",601 W 26th Street,10001,Music,40.750934,-74.005955,cultural_center,-1
709,VillarHauser Theatre Development Fund,450 West 17th Street,10011,Theater,40.74369,-74.005955,cultural_center,-1
710,Ground UP Productions,72 Barrow St. #2N,10014,Theater,40.731619,-74.005975,cultural_center,-1
711,"ArtCouncil, Inc.","210 Eleventh Avenue, Ste. 503",10001,Visual Arts,40.74986,-74.006291,cultural_center,-1
712,Chelsea Art Museum,556 West 22nd Street,10011,Museum,40.747733,-74.006374,cultural_center,-1
713,"Meet the Composer, Inc.","90 John Street, Ste. 312",10038,Music,40.708173,-74.006464,cultural_center,-1
714,"Rector, Church Wardens, Vestrymembers of the Church of St. Luke in the Field",487 Hudson Street,10014,Music,40.732522,-74.006498,cultural_center,-1
715,"Friends of the New York City Fire Department Collection, Inc.",278 Spring Street,10013,Museum,40.725767,-74.006851,cultural_center,-1
716,"Street Lab, Inc.",6 Varick St #10B,10013,Visual Arts,40.719451,-74.006861,cultural_center,-1
717,"Learning Leaders, Inc.","80 Maiden Lane, 11th Floor",10038,Visual Arts,40.707116,-74.007329,cultural_center,-1
718,"Vortex Theater Company, Inc.",164 Eleventh Avenue,10011,Theater,40.748345,-74.007344,cultural_center,-1
719,"Federation Employment & Guidance Service, Inc.",315 Hudson Street,10013,Theater,40.72631,-74.00749,cultural_center,-1
720,Herbert Berghof Studio,120 Bank Street,10014,Theater,40.736299,-74.007495,cultural_center,-1
721,"HB Playwrights Foundation, Inc.",122 Bank Street,10014,Theater,40.73629,-74.007556,cultural_center,-1
722,Children's Museum of the Arts,103 Charlton Street,10014,Museum,40.7274,-74.008006,cultural_center,-1
723,New York City Police Museum,100 Old Slip,10005,Museum,40.703279,-74.008039,cultural_center,-1
724,"Epiphany Theater Company, Inc.","154 Christopher Street, Ste. 2B",10014,Theater,40.73273,-74.008129,cultural_center,-1
725,"IRT Theater, Inc.","154 Christopher Street, Suite 3B",10014,Theater,40.73273,-74.008129,cultural_center,-1
726,"Soho Think Tank, Inc.",154 Christopher Street,10014,Theater,40.73273,-74.008129,cultural_center,-1
727,Theatre for a New Audience,"154 Christopher Street, Ste. 3D",10014,Theater,40.73273,-74.008129,cultural_center,-1
728,"Wings Theatre Company, Inc.",154 Christopher Street,10014,Theater,40.73273,-74.008129,cultural_center,-1
729,"White Columns, Inc.",91 Horatio Street,10014,Visual Arts,40.738763,-74.008332,cultural_center,-1
730,"Studio Dante, Inc.",499 Canal Street,10013,Theater,40.724126,-74.008493,cultural_center,-1
731,Drama Dept. Incorporated,"9 Desbrosses Street, 2nd floor",10013,Theater,40.723343,-74.008698,cultural_center,-1
732,Artopolis Development,431 45th Street,11220,Visual Arts,40.648754,-74.008793,cultural_center,-1
